label,x
1,making buddy cry   bitch wait revenge ðÿ¤—ðÿ‘œðÿ»
1,sitting wrapped fluffy blanket  incense burning  listening bon iver drinking mulled wine
1,giving fuck better revenge
1,miss  outrage
1,regarde tes snap
1,â€œcompetition suppose motivate better everytime bitter timeâ€ de philosopher dj kyos quote success csgo
1,tracking show equipment delivered  nt  service suddenly delayed  already 3 weeks fuming
1,jamming fury math class wanting die hbu
1,630am meeting olympic house 10golds24  neverquit believe dreambig teamtto going4gold
1,buses unreliable e ticket app unable get two buses late work fuming useless reply
1,nt get point made reporting charlotte looting  explore looting businesses symbolizes
1, wakes says tried changing nappy  ðÿ˜¡ðÿ‘šðÿ¼ rage    
1,talking expansion  gear  fury always well towards end
1,threat factors respect provocation bulb worm bnqo
1,awesome another nonnative offended behalf need world saidnondnever paternalism
1,nt listen white trash talk blacks insult talk race living trailers
1, ding wearing look man found arch enemy bed missus  angryman
1,like  despite irritation towards ur ship  least canon buckynat canon   clintwanda canon 
1,literally nicole already chance played shitty seasons bitter
1,turn shit  home button accessibility innovation become mind fuckery   iphonephonehome
1,apparently contact sofas meant delivered today old ones gone sitting floor sofas 
1,bloody parking ticket ðÿ˜’ðÿ’¸
1,doll vile creature touchline every game tantrums  shouts ref would love see
1,indignation whispers date terrific lermanletts centerpiece scene overwhelming sense indignation
1,wanting salty fries mcdonald since yesterday burning fingers eating bc shits ðÿ”¥ðÿ”¥ðÿ”¥
1,never watch greys anatomy ever ever ever ever ever shonda rimes takes away another og characterâ˜¹ï¸â˜¹ï¸â˜¹ï¸â˜¹ï¸â˜¹ï¸â˜¹ï¸â˜¹ï¸â˜¹ï¸â˜¹ï¸â˜¹ï¸
1,trouble  feigned anger gave look told behave knew would nt though  one 
1,india react uri attack revenge
1,ended paying 75p half tube smarties nt even get pleasure popping plastic lid either
1,hell hot boiling  isi ewu
1,autocorrect changes em resent greatly
1,matt psychological study provocation abusive relationships
1,u tried boiling em takes years
1,spent months arranging swap  new jobs etc  found leading merry dance fuming
1,police officersshould right shoot human beings without provocation wrong
1,everyone wigan biggest club bitter
1,worth noting despite animosity us president israeli president behaved gentleman
1,last night  rev dr earl johnson spoke wake progressive democrats transforming moral outrage effective political action
1,perfect illusion  least know angry ladygaga iscalmingmysoul
1,first expac since wrath feels like proper evolution game
1,guess heartbreaking ease kill innocent man get away
1,ef whichever butt wipe pulled fire alarm davis bc sound asleep pissed upset tired sad tired hangry 
1,grudge holding keeps making appearance god wants deal
1,lmao  imagine frown across face hilarity
1,sadness resentment past  sadness fear future try live mhchat
1,constantly fucking boiling ok
1,killed spider big sprayed spider guts like horror movie ugh revenge
1,think may offended
1,anger rises  think consequences quote wisdom anger
1,fuming ball anger today ðÿ™ƒ
1,meeee  lvl 320 single relentless
1,think came back twitter ruffle bushes  tuh
1,kik want swap pics post account anonymously wish kik vsvplou kik kikme snap nudes tits snapchat
1,ya girl bitter
1,anger cheap politeness expensive nt expect everybody polite thoughtfulthursday politeness
1,guy across really ugly suit cannot stop expressing displeasure
1,pathetic    hated nicole cute  showmance  could nt get one  bitter uglycry bbmichelle ðÿ˜–
1,police nt wanna called pigs keep actin like emhonestly even insult pigs
1,lost frequenciesjanieck devy  reality  gestort aber geil remix   raging shoutdrive 
1,animosity toward hillary comes conspiracy theories perception  animosity toward trump based says
1,always weird grudge stingrays ever since one killed steve irwin
1,important thing bestrong hold anger thoughts
1,sometimes think british political landscape desolate look foaming wasteland us think ok
1,bitter today ðÿ˜
1,taking break wedding rage general stupidity certain people internet
1,dude go way irritate meðÿ™„ðÿ™„ go way give pussyðÿ™…ðÿ¾ðÿ…¿ï¸
1,awh tiff great friend love    thank
1,nothappy still charging fullprice ðÿ˜¡ðÿ˜¡ fuming bestrides ðÿ˜³ðÿ˜³
1,happiness best revenge
1,welfarereform model snap
1,think may
1,ordered vacation bathing suits one less thing fret
1,seek conduct attacks israel  intended provoke reaction would inflame feeling within islamic worldâ€ â€¢
1,think really broke young bull hurt ðÿ˜‚ðÿ˜‚ðÿ˜­ðÿ˜­ u tell bitter mad ðÿ˜šðÿ˜šðÿ˜©ðÿ˜©
1,tiff
1,goddamn headache anger
1,allowed pereira start taking set pieces  fuming
1,wont use using   guys cant get nothing right  
1,revenge
1,years irrelevant absolute joke manutd ticketing fuming noloyalty joke notimpressed
1,stop tracking back fucking potato faced cunt errrr infuriating ðÿ˜ ðÿ˜ ðÿ˜ ðÿ˜ ðÿ˜ angry rooney mufc
1,yeah know unless offense get something going big
1,got angry telling would 40 year old guy looking girl like felt
1,kenny  born  washington kenny  fucking liar born fiery pits hell
1,lol love aggravate juan keep good work lol
1,love matthew parris  political rage good 
1,could get line block  germantownbroncos lilleague popwarner broncos usafootball offense lineman
1,checkedin flight toronto took seat 3d infuriate 
1,one gonna chill bc fake outrage fun space college
1,rose incense best thing ever bought
1,suppose work  wtf dude  thanks pissing
1,lisa asked started raging  call  heh
1,people need way escape escape corrupted worldthis reality jokethis fury constant pain  stresswe need vacation
1,someone kik  montanashay kikme snap
1,fix homeaway deptch chart invalid glitch close madden reopen everytime happens
1,prayers  protection brothers sisters fighting charlotte machines
1, frustration  looking elphaba frown aggravation high pitched voice growing 
1,got madden 17 2k17 ps4 add trackdawgt lets run
1,ooooooooh god uuuugggghhhhhhhhh rage
1, straight people even arse straight guys think means threesome fine
1,never forget 5live cancelled programs  allow extend 606 people could call detail outrage behaviour
1,though  u want offend americans 
1,apparently contact sofas meant delivered today old ones gone sitting floor sofas  fuming
1,seriously frustrating sometimes   â•¯â°â–¡â°ï¼‰â•¯ï¸µ â”»â”â”» ugh raging
1,life tip 101 know unresolved anger likely cause problems several areas life must recognize  properly deal
1,using multiple combs simultaneously like call impressive work   snap ohsnap daaamn
1,need help anger
1,ca nt believe putting prices   already know struggling pay bill  wo nt change package  
1,2 days onnever fucking pen     nffc
1,would almost took offense actually snapped
1,even give pizzas  serious fail hungry hangry
1,waiting figure like 0 100 real quick irritation
1,ooooooooh god uuuugggghhhhhhhhh
1,rabid dog ridden child eaten flesh one fellow limbs adults
1,swear blocks going hit back revenge
1,seriously frustrating sometimes   â•¯â°â–¡â°ï¼‰â•¯ï¸µ â”»â”â”» ugh
1,foaming lips one hips one many great lyrics
1,2 wks ago playing pokemon paying attention placed elbow rail 3 inches 4 sting
1,gbbo homely pure piece tv gold channel 4 attempt tart mary  sue mel gone ðÿ‘‹ fuming
1,exactly flaming reject fast furious
1,forgivenessâ might make us look weak  weakest person one holds anger  hatred  revenge
1,one month til someone bday think time flaunt got something pretty awesome
1,ca nt believe messing favourite bakes feel personally offended
1,fuckin hell even seeing face makes fume
1,bes  nt tell true blooded hoopjunkie switch f c team juz destroyed team juz nt  insult
1,meanwhile getting 740am train hope really  really enjoy hotel  shennan
1,looking forward div 2 next year revenge leictershireaway therey
1,depressed somebody calls long faced still automatically take umbrage 
1,10 minutes incense get 2 rattatas ðÿ˜‚pokemongo
1,heard thought ether  ex posted facebook pic snuggling said cats im angry
1,wow today good day hour later burns food  gets sick  spills boiling hot water never mind
1,one thing attacking hating worse  makes us like angry vengeful behavior detest
1,indignation outrage unarmed deaf white man shot killed black officer clt  nc 
1,sister 19 throws legitimate temper tantrums get attention
1,standard candice starting show pout startasyoumeantogoon gbbo
1,pressure burst pipes ðÿ˜­
1,new gun emoji ios10 enough show anger towards number things
1,tip everyone stop offended end quit youredumb liveyourownlife
1,resent
1,good thing madden dc
1,bad news ordered online nt gone happened order phone furious
1,oh play capo 2nd fret g position rs
1,actually offended naming fattening sandwich man died coronary disease likely due diet 
1,u know died would also burst crying joy    ðÿ˜‰
1,fuck madden way harder
1,new madden 16 video gonna xbox ahole going ðÿ™„ðÿ™„ struggles
1,resent india pakistan problem save nawazsharif
1,true spitting venom still bitter stripe like old man yelling porch
1,customer service  beyond appalling faulty dryer replacement breaks within wks parts 3 wks engineers show fuming
1,finally made fury warrior guide let know thoughts
1,2 days onnever fucking pen     nffc bitter
1,east wind blue summer durban  africa  still surfed got stung badly  must carefulla sting harm
1,heart left long slight pout turned smile heheh kidding  fine
1, solution assumptions media articles every venue causes animosity conversation
1,anger wrath intense emotional response
1,nt talk politics people nowadays get offended easily 
1,take 2k numbers madden low dropped people unhappy
1,every dancers dream song worldpower
1,jv girls earn w vs stonington 21 today goals k waite winakor 1 assist relentless
1,rage   crookedcourt said rage many times explain away brutal killings petits hayes  komisarjevsky
1,leave  rule nimber 1 carpet cleaning    furious worsethananatomicbomb accidentlyspillbeeronthecarpet
1,yikes wrath maddie
1,think got together day randomly burst crying
1,ya confident offense good 20 yearsour sucks
1,us diver named steele johnson like barred olympics offended
1,gonna kind community raids wrath machine drops 
